Filename,Avg_Posture_Deviation,Avg_Head_Movement_Magnitude,Sentiment,Speaker,Utterance,Avg_Raw_Pos_X,Avg_Raw_Pos_Y,Avg_Raw_Pos_Z,Avg_Head_Tilt,Avg_Head_Roll,Avg_Head_Pitch
dia61_utt6.mp4,0.005721759,0.0073694326,positive,Doug,"Everybody else got one, and you want one too. Don’t you?",0.5524747,0.37600547,-0.63424855,-0.4796024,-157.19144,-177.0101
dia61_utt7.mp4,0.02810817,0.02818359,negative,Chandler,"Ye-ye-yeah, yes I do!",0.5046314,0.3655304,-0.25699398,31.945332,-126.78291,144.00716
dia61_utt8.mp4,0.012022238,0.074625224,positive,Doug,"Now get on out of here, you!",0.650212,0.25960228,-0.13050619,5.2370267,-145.26833,73.982254
dia621_utt0.mp4,0.028940404,0.021298595,neutral,Ross,Hey. Who’s that?,0.5236301,0.33845744,-0.56162095,-10.363559,-158.91579,170.98389
dia621_utt1.mp4,0.054986507,0.0076545714,neutral,Rachel,New people.,0.51609206,0.2990049,-0.5052914,-36.040737,-154.7485,170.95279
dia621_utt2.mp4,0.04507566,0.010683664,neutral,Ross,What happened to the Disgustingtons?,0.48788166,0.2854728,-0.6179886,-9.009913,-156.72672,176.49474
dia621_utt3.mp4,0.024162536,0.027394146,negative,Rachel,They’re having their baby!,0.5224122,0.25706393,-0.17001717,0.1602941,-118.91415,106.343185
dia621_utt4.mp4,0.030029882,0.0410012,negative,Rachel,It’s not fair Ross we got here first!,0.46837005,0.31912574,-0.14093961,32.722523,-121.99772,126.33081
dia621_utt5.mp4,0.030802868,0.074005745,neutral,Rachel,Right after you left they wheeled her off into delivery.,0.48384902,0.35887372,-0.41371086,7.221321,-141.31624,40.414436
dia621_utt6.mp4,0.04450523,0.0026620328,neutral,Rachel,Oh but not before she gave me a juicy shot of little Jamie just crowning away.,0.47035906,0.31088874,-0.40693787,9.261987,-145.52821,58.863808
dia621_utt7.mp4,0.023378657,0.034952495,positive,Ross,"Wow! Sorry. So uh, how are the new people?",0.63023645,0.41171908,-0.20915763,10.820838,-134.97464,-156.43506
dia622_utt0.mp4,0.014715269,0.043146063,neutral,Rachel,Phoebe?,0.6059141,0.40585002,-0.058524407,-6.458643,-117.764595,-158.05338
dia622_utt1.mp4,0.009304166,0.0036265228,neutral,Phoebe,Yeah?,0.570045,0.42445102,-0.24383375,-4.5205035,-168.62259,-173.3258
dia622_utt10.mp4,0.0058214627,0.0036181551,negative,Rachel,Really?! So this has happened to you?,0.58892256,0.3408868,-1.0328667,0.3564561,-172.3492,-179.09013
dia622_utt11.mp4,0.021536991,0.027685847,neutral,Phoebe,Oh absolutely yeah!,0.45063522,0.3189847,-0.96862584,-2.146898,-170.8239,1.0714132
dia622_utt12.mp4,0.01839835,0.009519671,neutral,Phoebe,"Oh and keep in mind, now, I was carrying triplets so in, y’know, medical terms I was-I was thrice as randy.",0.3691969,0.28131357,-0.43532854,4.0752926,-156.45781,10.879118
dia622_utt13.mp4,0.03369141,0.012673457,positive,Rachel,"Wow! This explains so much! Last weekend, I went from store to store sitting on Santa’s lap.",0.5717063,0.32678884,-0.6210832,5.506507,-152.25458,175.88052
dia622_utt14.mp4,0.046616733,0.0030731643,neutral,Phoebe,"Yeah. Yeah, I remember trying to steal a cardboard cutout of Evander Holyfield from a",0.5119131,0.33059537,-0.39281797,8.2110195,-143.36891,177.27551
dia622_utt2.mp4,0.011970965,0.028852906,positive,Rachel,"Look at that guy by the window, wow!",0.54107064,0.2731789,-0.2315896,2.791836,-141.36185,-121.48063
dia622_utt3.mp4,0.028057091,0.009521827,neutral,Phoebe,"He’s awfully short and I think he’s talking to himself. And to be completely honest, he’s not that good in bed.",0.5222176,0.40579817,-0.61497945,-4.3220625,-155.66487,165.3997
dia622_utt4.mp4,0.04902327,0.04729947,negative,Rachel,"Oh, what is wrong with me lately?",0.67185736,0.2989419,-0.27309304,13.582047,-148.60114,47.44971
dia622_utt5.mp4,0.11513808,0.0077527435,neutral,Rachel,I mean it’s like every guy I see—I mean look here.,0.7412511,0.3277961,-0.3634689,40.1202,-154.88625,-145.52423
dia622_utt6.mp4,0.0851209,0.014149964,neutral,Rachel,"Look at that guy for example, I mean normally that’s not someone I would-would be attracted to, but right now, with the way I’m feeling, all I want to do is rip off his sweatpants and fanny pack.",0.56970155,0.32290602,-0.59054285,25.507084,-157.3973,-174.93213
dia622_utt7.mp4,0.027630212,0.013240944,neutral,Phoebe,"Wait a second! This is about the fourth month of your pregnancy, right?",0.41650793,0.28282216,0.09427445,5.1873436,-66.91295,38.03435
dia622_utt8.mp4,0.12744705,0.0061466186,neutral,Rachel,Yeah.,0.5856372,0.31737143,-0.54391646,24.513857,-149.95354,178.16724
dia622_utt9.mp4,0.07113223,0.008606797,neutral,Phoebe,"This is completely normal, around the fourth month your hormones start going crazy.",0.5540689,0.33719677,-0.5475969,10.135803,-151.33405,174.51297
dia623_utt0.mp4,0.011718107,0.060689915,negative,Joey,Ugh!,0.4519001,0.4353491,-0.22932231,12.867648,-142.10268,163.76718
dia623_utt1.mp4,0.0027457476,0.0,negative,Joey,I don’t know what I’m going to do!,0.41536745,0.33202884,-0.12235956,1.5148764,-130.04532,151.68542
dia623_utt10.mp4,0.008200169,0.02068432,positive,Ross,Yeah!,0.50914913,0.3138174,-0.4323468,1.6067071,-152.30031,-173.7054
dia623_utt11.mp4,0.022713691,0.009214612,positive,Ross,"And-and another one had never been to a party before, so",0.54883295,0.29491413,-0.4424214,4.412295,-148.49667,-117.85474
dia623_utt12.mp4,0.04367301,0.025799587,positive,Joey,"So uh, hey, that uh, that wedding ring, huh? Man, that’s nice!",0.50208944,0.29903233,-0.44820473,-3.431689,-148.56796,63.64058
dia623_utt13.mp4,0.02774148,0.023818728,positive,Ross,"Yeah, right!",0.53434837,0.31694573,-0.39608398,16.170267,-141.18446,97.13432
dia623_utt14.mp4,0.036951214,0.026960496,neutral,Joey,"I was uh, I was thinking I might want to pick one of those babies up for myself, I might want to get one of those",0.5024741,0.30384794,-0.561456,-0.67572474,-154.67456,87.61647
dia623_utt15.mp4,0.015659416,0.012483751,negative,Ross,"That ring? When my grandmother first came to this country, that ring and the clothes on her back were all she had with her.",0.5658689,0.3088361,-0.4307196,2.8863213,-148.37836,-66.92396
dia623_utt16.mp4,0.03439148,0.025575519,positive,Chandler,"So you might say, the ring is irreplaceable?",0.48967132,0.30442643,-0.28218815,-8.082869,-143.56586,-167.04489
dia623_utt17.mp4,0.015880696,0.017311508,positive,Ross,"Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life.",0.563007,0.31184295,-0.47689608,-0.29775894,-154.09236,-136.77974
dia623_utt18.mp4,0.013033511,0.0053260694,positive,Chandler,"So you might say, it’s a magic ring.",0.41615707,0.28032264,-0.248324,-3.6066034,-138.70168,118.08567
dia623_utt2.mp4,0.025919689,0.040513508,negative,Joey,I called the company that sent and th-they don’t care!,0.6028896,0.30411428,-0.15451212,18.361559,-132.61864,83.8411
dia623_utt3.mp4,0.03032362,0.02909357,negative,Joey,"Then I called 9-1-1 and they laughed at me, if this isn’t an emergency, then what is?",0.44356218,0.32667866,-0.3717453,-6.904883,-145.63492,-164.43233
dia623_utt4.mp4,0.026793286,0.05069437,positive,Ross,Hey guys!,0.530505,0.2379754,-0.22008002,-18.569195,-146.23405,-84.450966
dia623_utt5.mp4,0.013794422,0.006373373,positive,Chandler,Hey!,0.6130939,0.21689479,-0.380345,-5.876062,-160.03,118.88915
dia623_utt6.mp4,0.022620162,0.0057879332,neutral,Joey,Hey,0.61100763,0.21628734,-0.32982334,-8.989099,-158.07472,179.54219
dia623_utt7.mp4,0.016798094,0.014712835,positive,Ross,"I just wanted to thank you again for last night, what a great party!",0.6326232,0.18846296,-0.25481197,2.380223,-153.59392,-170.17212
dia623_utt8.mp4,0.0041019684,0.004748,positive,Ross,And the guys from work had a blast.,0.6775427,0.18856698,-0.2445071,1.796853,-154.99617,-169.42212
dia623_utt9.mp4,0.018507155,0.010017529,positive,Ross,"Y’know, one of them had never been to a bachelor party before.",0.5452838,0.33531624,-0.5401479,4.026164,-155.58261,-174.00827
dia625_utt0.mp4,0.01802716,0.00875557,neutral,Ross,Well obviously only one of us can keep dating her.,0.32702205,0.30218485,-0.5149936,-5.1932745,-167.76682,176.25621
dia625_utt1.mp4,0.015223221,0.0042924145,neutral,Joey,"Obviously! So, how do we decide?",0.665181,0.36129808,-0.90897965,-2.977216,-174.75769,176.22026
dia625_utt10.mp4,0.027351907,0.0032264485,neutral,Ross,Maybe I’ll take her to that new French restaurant down the street,0.33745152,0.38389206,-0.70536846,-6.832521,-167.38417,-173.34825
dia625_utt11.mp4,0.018417016,0.0117083015,negative,Joey,Ah yeah—wait a second now!,0.5946101,0.32307792,-0.9140132,3.9499269,-169.13979,0.11227809
dia625_utt12.mp4,0.013928136,0.0049871393,neutral,Joey,Look we’re gonna have to set a spending limit on the date.,0.5818987,0.3379043,-0.7383219,3.1080062,-169.29166,-179.48158
dia625_utt13.mp4,0.023554076,0.004148775,negative,Joey,I don’t have the money to take her to a fancy place like that.,0.57255787,0.34839422,-0.68020815,5.609353,-168.20885,-76.76027
dia625_utt14.mp4,0.033991314,0.023487695,neutral,Ross,"Well sorry, that’s what I do on dates.",0.3743335,0.3468434,-0.5746769,-0.8874733,-161.18967,-174.89204
dia625_utt15.mp4,0.024878033,0.020433549,neutral,Joey,"All right, well I guess I’ll just have to do what I do on dates.",0.57609516,0.27093065,-0.54970556,-4.97612,-160.03802,30.127386
dia625_utt16.mp4,0.030268366,0.05184625,neutral,Ross,So let’s decide on the spending limit,0.38859576,0.3469062,-0.5609377,5.1776466,-161.74207,-135.9112
dia625_utt17.mp4,0.044357494,0.01501801,neutral,Joey,"Yeah. Uh, …a slice……six dollars?",0.64074224,0.30205348,-0.48236746,-11.885436,-153.19728,91.95396
dia625_utt18.mp4,0.029212942,0.03110244,neutral,Ross,I was thinking more like a hundred.,0.4894426,0.37512794,-0.3160202,-7.87354,-146.99019,-31.516182
dia625_utt19.mp4,0.019679746,0.0070583434,neutral,Joey,Okay. Can I borrow 94 dollars?,0.5884222,0.35994563,-0.6534259,-1.573905,-169.10143,78.56875
dia625_utt2.mp4,0.032711186,0.015674856,neutral,Ross,"Well now let’s-let’s look at this objectively, I think I should date her",0.40121385,0.4010631,-0.54554206,8.634226,-164.5554,-169.92065
dia625_utt3.mp4,0.022193164,0.010641298,neutral,Joey,Uh-huh. Uh-huh.,0.60562277,0.3462044,-0.38111597,5.509979,-145.98244,153.24843
dia625_utt4.mp4,0.035899833,0.016832713,positive,Ross,"That’s interesting, but check this out. I date her",0.3980004,0.34857354,-0.53829175,8.9942,-158.50275,-140.47989
dia625_utt5.mp4,0.016344117,0.008923301,neutral,Joey,Yeah-yeah I like that but just to go in another direction,0.6350646,0.31590858,-0.76552415,3.847017,-169.32664,177.55602
dia625_utt6.mp4,0.019174783,0.034990724,neutral,Ross,"Okay, okay. This can go on for a while.",0.45021313,0.38060984,-0.57609415,3.7924862,-167.30336,-54.698116
dia625_utt7.mp4,0.043337047,0.038758494,neutral,Joey,Yeah well we should order some food then.,0.6191485,0.2723673,-0.7836254,11.695498,-164.30838,-22.219679
dia625_utt8.mp4,0.027489873,0.015162428,neutral,Ross,"No Joey! Look why don’t, why don’t we just let her decide? Okay? Hey-hey, we’ll",0.49132392,0.36137292,-0.7123459,-1.0263948,-166.96559,-142.81563
dia625_utt9.mp4,0.037016895,0.0045909174,neutral,Joey,That sounds fair.,0.6004633,0.29794514,-0.50896186,8.471995,-156.36522,-179.20862
dia626_utt0.mp4,0.013011421,0.009849285,neutral,Monica,"Hi, again.",0.5830872,0.34766674,-0.6093182,3.1714623,-155.66193,-175.30872
dia626_utt1.mp4,0.05879091,0.06623982,neutral,Joey,Hey!,0.4419181,0.38981804,-0.477055,-13.013096,-155.7968,-29.566916
dia626_utt10.mp4,0.030306926,0.016517857,neutral,Joey,"That’s a uh, that’s a tough combination.",0.44642648,0.304537,-0.34185177,-1.9929457,-145.21754,171.82425
dia626_utt11.mp4,0.01533733,0.027522327,neutral,Monica,Do you wanna come in for some lemonade?,0.59487426,0.38604277,-0.50678444,-1.7082906,-152.5491,-140.96294
dia626_utt12.mp4,0.026020251,0.025757005,positive,Joey,Like you wouldn’t believe.  Wow! This is a great place.,0.45620665,0.29530114,-0.2733267,-29.88158,-144.04156,64.236595
dia626_utt13.mp4,0.013876086,0.020942125,neutral,Monica,What do you mean?,0.55224615,0.2959894,-0.48258564,2.0022507,-151.49738,-107.90988
dia626_utt2.mp4,0.1183109,0.006424793,neutral,Chandler,Hey!,0.610284,0.35108903,-0.55659616,25.00634,-156.94072,174.9334
dia626_utt3.mp4,0.024354994,0.015622702,positive,Monica,"Thank you soo, much.",0.4065788,0.29257604,-0.18749219,-13.987433,-136.65378,-153.17548
dia626_utt4.mp4,0.0053709964,0.0126189105,negative,Chandler,"Oh, don’t thank me, thank the jerk that never showed up. Okay, I gotta get to get to work.",0.58087397,0.33828574,-0.20819262,7.016477,-142.94086,-159.72534
dia626_utt5.mp4,0.004554937,0.00636818,neutral,Monica,You want some help with that?,0.6763449,0.29536247,-0.21604137,-0.75372297,-158.92368,-171.19746
dia626_utt6.mp4,0.011304259,0.0016367193,neutral,Joey,"Oh, no thanks, I got it.  No I don’t!",0.68895525,0.28824344,-0.21784836,10.957183,-159.96397,-170.78871
dia626_utt7.mp4,0.026567541,0.02624295,positive,Monica,Whoa! Are you okay?,0.57867956,0.30666518,-0.21462928,18.232738,-141.79784,-164.43178
dia626_utt8.mp4,0.03287784,0.012839267,positive,Joey,"Whew! Stood up to fast, got a little head rush.",0.41311762,0.30304453,-0.43216488,6.007145,-157.68253,-172.89883
dia626_utt9.mp4,0.01688206,0.01911042,neutral,Monica,It’s the heat.  And-and the humidity.,0.50337815,0.3851809,-0.5344487,1.8808135,-163.2174,-118.36003
dia628_utt0.mp4,0.013091177,0.02464695,positive,Joey,Oh!,0.60941434,0.31648114,-0.1159102,-6.906893,-132.37878,-105.44273
dia628_utt1.mp4,0.03415805,0.0,neutral,Joey,"Hey, somebody left their keys.",0.6682807,0.36224765,-0.03779414,-25.086575,-113.00875,-121.94376
dia628_utt10.mp4,0.010008897,0.005027641,neutral,Joey,I wasn’t gonna walk all the way back down here with one shoe!,0.50518364,0.1571246,-0.32845962,-5.7320924,-164.44612,-75.04116
dia628_utt11.mp4,0.03427176,0.026078075,neutral,Joey,I’m gonna go find that guy’s car and leave a note on the windshield.,0.5335668,0.3263719,-0.53029734,-6.8538203,-163.17545,-170.42899
dia628_utt12.mp4,0.017880274,0.015189081,neutral,Chandler,"Oh good, when he comes back for his keys, I’ll be sure to give him your shoe.",0.6921804,0.17391998,-0.32915348,-11.801286,-163.674,-69.75977
dia628_utt13.mp4,0.041176997,0.055605303,positive,Joey,Great! Thanks.,0.6788505,0.247335,-0.44203073,2.3104024,-161.14177,16.57431
dia628_utt2.mp4,0.02517419,0.008344799,positive,Joey,"Ooohh, to a Porsche!",0.6289273,0.489242,-0.406906,7.329068,-156.02689,-167.4488
dia628_utt3.mp4,0.047562692,0.02522402,neutral,Joey,"Hey Gunther, these yours?",0.575607,0.3870769,-0.5176068,-4.196932,-155.4497,12.669101
dia628_utt4.mp4,0.04048439,0.03003261,negative,Gunther,"Yeah, that’s what I drive. I make four bucks an hour, I saved up for 350 years!",0.53572977,0.3107717,-0.3785564,-2.8502064,-143.05583,57.56878
dia628_utt5.mp4,0.013500825,0.14481,neutral,Joey,Na-uh!  Hey did anybody lose their keys?,0.34462222,0.31566295,-0.1316251,-30.13755,-140.64395,58.696136
dia628_utt6.mp4,0.028086355,0.010577334,neutral,Monica,"Joey, why don’t you put them in the lost and found?",0.5549519,0.20696434,-0.20660022,-5.1883044,-153.74252,-53.606968
dia628_utt7.mp4,0.022450032,0.03272527,negative,Joey,There’s a lost and found?  My shoe!,0.4145958,0.32862568,-0.3826459,-13.558139,-115.03911,-85.9447
dia628_utt8.mp4,0.046875373,0.008143265,negative,Chandler,You left a shoe here?!,0.4892798,0.3933065,-0.6668423,-18.134296,-164.18051,-19.882702
dia628_utt9.mp4,0.012381716,0.010401696,neutral,Joey,"Well, I didn’t realize until I got home.",0.4842145,0.18116216,-0.20055735,-9.057408,-157.45273,-168.52704
dia629_utt0.mp4,0.060748577,0.043532494,neutral,Carol,"Ok, and this is Funny Clown. Funny Clown is only for after his naps, not before his naps or he won't sleep.",0.50460154,0.4031091,-0.4829643,36.92305,-167.93694,-57.562405
dia629_utt1.mp4,0.019662075,0.029935975,positive,Ross,"Carol, we've been through this before, ok?",0.5989337,0.20054296,-0.19836234,10.246444,-154.83325,-111.98598
dia629_utt10.mp4,0.052896228,0.030405076,neutral,Monica,"Oh, Hi, Ju——Hi, Jew!",0.5289277,0.38362193,-0.44671398,9.994441,-153.99652,92.338135
dia629_utt11.mp4,0.011628088,0.06594828,neutral,Monica,Uh huh?,0.52533853,0.51058745,-0.17333937,1.4654151,-140.27664,-88.10269
dia629_utt12.mp4,0.033990987,0.016465176,neutral,Monica,Uh huh?,0.38023284,0.3496073,-0.5458006,0.63815284,-150.4969,-56.902676
dia629_utt13.mp4,0.02315067,0.020131454,neutral,Monica,"Ok.  Um, sure, that'd be great.",0.39502633,0.30811846,-0.4074378,21.624918,-157.15738,-65.00088
dia629_utt14.mp4,0.026587639,0.008446694,neutral,Monica,See ya then.,0.42089233,0.23463613,-0.17787199,42.3777,-150.4421,-161.93427
dia629_utt15.mp4,0.03950528,0.013781927,neutral,Monica,Bye.,0.3898107,0.2793094,-0.23158807,56.971676,-160.54248,-162.11589
dia629_utt16.mp4,0.0446751,0.007977489,negative,Rachel,"Did you just say Hi, Jew?",0.43859196,0.40459532,-0.7122807,1.6130134,-164.4726,113.53221
dia629_utt17.mp4,0.031845916,0.01727467,neutral,Monica,"Yes. Uh, yes, I did. That was my friend, Eddie Moskowitz. Yeah, he likes it. Reaffirms his faith.",0.47929478,0.3759638,-0.5476499,-1.0982708,-152.36078,-45.29069
dia629_utt2.mp4,0.015252506,0.011481867,positive,Ross,We have a good time.,0.52790195,0.35860646,-0.43710464,-3.5114617,-151.92274,174.35284
dia629_utt3.mp4,0.012239958,0.009454429,positive,Ross,"We laugh, we play.",0.6603904,0.46933606,-0.5359608,-2.872751,-157.93657,-172.68005
dia629_utt4.mp4,0.0019224465,0.00284284,positive,Ross,It's like we're father and son.,0.66258955,0.48461336,-0.487993,-0.22798981,-158.02292,-171.06154
dia629_utt5.mp4,0.020335278,0.024719156,positive,Susan,"Honey, relax. Ross is great with him.  Don't look so surprised. I'm a lovely person.",0.6576572,0.34692866,-0.28098136,6.6576695,-134.61792,-67.28262
dia629_utt6.mp4,0.016182886,0.082577266,positive,Rachel,"Oh, this is so cute.",0.5043099,0.4738086,-0.4416777,-3.053746,-99.48377,111.30109
dia629_utt7.mp4,0.038013335,0.03751263,neutral,Susan,"Oh, I got that for him.",0.5315672,0.2445372,-0.21507658,-8.17795,-152.75197,-170.86589
dia629_utt8.mp4,0.03699019,0.04811892,positive,Ross,My mommies love me. That's clever.,0.4341927,0.36860672,-0.3433379,-4.800421,-146.38132,-51.348377
dia629_utt9.mp4,0.045479566,0.018207882,neutral,Monica,Hello?,0.42597097,0.25903502,-0.27553028,-13.833533,-153.53955,2.9173791
dia62_utt0.mp4,0.02597587,0.058042344,neutral,Chandler,Hey Bob.,0.40108708,0.3869438,-0.19084246,-6.3267007,-89.37346,147.49394
dia62_utt1.mp4,0.021743465,0.020807564,positive,Bob,Hey! How’s my pal Toby doing today?,0.34023657,0.26676986,-0.27827132,-4.4766555,-131.8122,-7.544185
dia62_utt10.mp4,0.05772008,0.01821783,negative,Mr. Franklin,Really? They love him down on six.,0.40863276,0.30657616,-0.46824235,-12.003026,-146.8451,44.148655
dia62_utt11.mp4,0.057968467,0.014616425,neutral,Chandler,But this is eleven. It’s almost twice as hard up here.,0.48531118,0.30117458,-0.33552918,-11.710073,-139.13588,103.355034
dia62_utt2.mp4,0.06294624,0.025194807,neutral,Chandler,"If I see him, I’ll ask.",0.4670174,0.2897468,-0.25973067,-14.744197,-130.41718,-33.627342
dia62_utt3.mp4,0.04854246,0.07889044,positive,Bob,Toby!,0.4327215,0.29528743,-0.09683564,-32.065044,-107.89409,22.284113
dia62_utt5.mp4,0.062142093,0.037847113,positive,Chandler,Yeah!,0.49946132,0.2818852,-0.48300326,-13.955671,-148.66522,171.7393
dia62_utt6.mp4,0.05031612,0.009175394,neutral,Mr. Franklin,Oh then you know each other.,0.51221836,0.2988842,-0.42652926,-10.192359,-145.16347,171.60442
dia62_utt7.mp4,0.04664382,0.0039450517,neutral,Chandler,We’re on a semi-first name basis.,0.50157255,0.29367706,-0.3415118,-9.225878,-138.30643,172.35275
dia62_utt8.mp4,0.026536964,0.019100737,neutral,Mr. Franklin,What do you think of adding him to our team?,0.5990859,0.28941947,-0.5771137,2.64761,-154.42691,-143.80925
dia62_utt9.mp4,0.08602679,0.010143926,negative,Chandler,"Bob? Ooh, working here with us? Everyday? Yeah, I don’t know if he has what it takes.",0.44882113,0.29430884,-0.36337534,-17.421558,-140.95915,171.62206
dia630_utt0.mp4,0.014489635,0.04998061,positive,Monica,Now there you go! I wouldn’t want my best guest to strain her eyes!,0.43919802,0.4419851,-0.37823278,-0.35225713,-147.85489,-14.846886
dia630_utt1.mp4,0.008403503,0.025265386,positive,Phoebe,Thanks Monica!,0.45431507,0.34620282,-0.32930076,1.7609235,-147.7423,-93.6414
dia630_utt10.mp4,0.0052168695,0.0045889104,neutral,Joey,"Yeah, so it turns out that it wasn’t the hair straightener that started the fire.",0.41082636,0.2277103,-0.3102964,0.41938698,-147.56569,177.18343
dia630_utt11.mp4,0.025787028,0.0038576704,neutral,Joey,"No-no, it was the candles.",0.3642102,0.26761577,-0.20981668,-18.037157,-133.23596,153.39223
dia630_utt12.mp4,0.0085372105,0.009771427,neutral,Joey,It’s very not good leaving candles unattended.,0.40012014,0.2604334,-0.25549892,-6.4636917,-138.50099,157.82195
dia630_utt13.mp4,0.031140557,0.01254487,neutral,Joey,"In fact, one of the first things they teach you in fire school is…  Uhh… Uhh… Okay.",0.32277584,0.22437976,-0.21735862,-55.53788,-122.570244,31.12628
dia630_utt14.mp4,0.025427021,0.0005710155,neutral,Joey,"Well, I have to go now.",0.37027082,0.23608194,-0.44681853,-7.539734,-154.83627,81.774796
dia630_utt2.mp4,0.03683195,0.022540236,negative,Monica,Does that smell bother you?,0.50695825,0.38440004,-0.47323078,9.683652,-153.50386,-174.91405
dia630_utt3.mp4,0.00944372,0.0035374567,negative,Phoebe,"What the smell from Joey’s? No, I can hardly smell it over here.",0.49724945,0.32413733,-0.1415857,3.314103,-120.466415,-171.96829
dia630_utt4.mp4,0.023319509,0.013489419,neutral,Monica,"Well you let me know if you can, because y’know I can bake a pie to cover it.",0.46381786,0.38669887,-0.5816891,-2.0673764,-162.43564,-172.5767
dia630_utt5.mp4,0.021601686,0.016769037,positive,Phoebe,"I can smell it a little, bake the pie.",0.54419494,0.30221617,-0.015818326,-4.4929047,-94.015854,-48.17628
dia630_utt6.mp4,0.0053061247,0.039958283,positive,Monica,Okay!,0.44404215,0.3731696,-0.44461787,-0.7143993,-156.0801,-166.44818
dia630_utt7.mp4,0.022600392,0.06581977,neutral,Phoebe,Okay.,0.4025189,0.5796262,-0.42975786,6.2979736,-160.38089,-165.0899
dia630_utt8.mp4,0.027957538,0.028794574,neutral,Monica,"Hello?  Oh yes, one minute please.  It’s for you. It’s the fire inspector.",0.48023897,0.47804558,-0.4369299,3.0892591,-156.38727,7.6036043
dia630_utt9.mp4,0.026048822,0.032530457,negative,Phoebe,Oh!  Hello?  Yeah this is Phoebe.  Really?!,0.4525375,0.37619314,-0.30014116,1.613309,-139.95906,-64.00727
dia632_utt0.mp4,0.040768284,0.011668741,negative,Monica,Is he crazy?! You just had Ross’s baby!,0.5868915,0.3513772,-0.60566235,9.877841,-158.26088,-178.49576
dia632_utt1.mp4,0.014867142,0.0037137622,negative,Rachel,"Well, I-I said yes.",0.4753295,0.36132672,-0.36514014,4.016194,-146.94702,-177.97693
dia632_utt10.mp4,0.016541705,0.0037016138,negative,Monica,You can’t marry him!,0.443481,0.33759522,-0.41187334,-3.963311,-151.97694,146.3317
dia632_utt11.mp4,0.029733477,0.010724601,negative,Rachel,Why not? I don’t want to do this alone! And he’s such a sweet  guy and he loves me so much.,0.45129997,0.30286124,-0.38610914,6.964435,-145.17798,37.484932
dia632_utt12.mp4,0.0058504045,0.0052164034,neutral,Monica,Well do you love him?,0.5709094,0.3204919,-0.5692163,1.014548,-157.4577,-177.6365
dia632_utt13.mp4,0.013798729,0.006813734,neutral,Rachel,Sure.,0.49225664,0.3202967,-0.349384,3.394465,-146.82607,175.29582
dia632_utt14.mp4,0.02896913,0.0016145336,neutral,Monica,Sure?,0.488969,0.31530854,-0.3306945,6.8688455,-143.56479,174.01462
dia632_utt15.mp4,0.013995001,0.015042758,neutral,Rachel,"Yeah, I mean whatever.",0.5268933,0.3165614,-0.43670568,3.0280688,-148.89577,85.948456
dia632_utt16.mp4,0.026345486,0.03586675,negative,Monica,"Honey, the question is…do you really want to marry Joey?",0.5361299,0.42205697,-0.44863984,5.1426406,-152.88995,69.135414
dia632_utt17.mp4,0.04227175,0.004694365,negative,Rachel,"No. No, I don’t. Could you be a dear and go tell him?",0.4077274,0.4500149,-0.48615018,-8.83582,-153.79889,-11.820333
dia632_utt2.mp4,0.029813915,0.021780027,negative,Monica,What?!,0.59199154,0.3337338,-0.8438983,7.241747,-164.46356,-179.25534
dia632_utt3.mp4,0.023406923,0.008114929,negative,Monica,Are you crazy?,0.61273825,0.34103933,-0.6621274,5.916214,-160.77136,-178.19456
dia632_utt4.mp4,0.03402619,0.005588242,negative,Monica,You just had Ross’s baby!,0.60577863,0.34709135,-0.7026533,8.637381,-162.49657,-178.80212
dia632_utt5.mp4,0.013272122,0.010723509,negative,Monica,It’s-it’s so  inappropriate.,0.34581196,0.46492964,0.2178793,-3.5178206,-32.25945,6.1189713
dia632_utt6.mp4,0.043681134,0.010697404,negative,Monica,"No, it’s worse than that.",0.35040176,0.44374183,0.06557753,-18.479664,-66.3311,36.208527
dia632_utt7.mp4,0.060016613,0.0009549368,negative,Monica,It’s wrong.,0.35060024,0.42264265,-0.13481969,-23.801186,-129.78201,158.91469
dia632_utt8.mp4,0.021913493,0.011109924,negative,Monica,It’s… It is bigger than  mine!,0.5417155,0.39343616,-0.8408557,-4.9881525,-167.28113,58.630215
dia632_utt9.mp4,0.01002329,0.0034967975,neutral,Rachel,I know.,0.44832337,0.33802986,-0.6315525,1.6370504,-160.39517,141.81097
dia633_utt0.mp4,0.055241082,0.015268786,neutral,Phoebe,So-so you two were married huh? What happened? You just drift apart?,0.55560756,0.31130764,-0.5287366,-8.073705,-150.45898,108.68663
dia633_utt1.mp4,0.024156703,0.12689158,positive,Mrs. Geller,Here comes the bride.,0.41757694,0.70018464,-0.23484437,-3.7347057,-146.71622,94.526344
dia633_utt2.mp4,0.01796764,0.035591085,positive,Phoebe,Oh my God Monica!,0.20345707,0.21718787,0.12967083,-1.393461,-65.407524,55.733093
dia633_utt3.mp4,0.0033588777,0.007746685,positive,Monica,I wanna wear this everyday.,0.1782829,0.1983134,-0.1032198,8.382912,-128.74834,144.32552
dia633_utt4.mp4,0.06448603,0.0026079707,positive,Rachel,You look so beautiful.,0.48458618,0.29131144,-0.46285623,-14.877931,-150.82898,175.18677
dia633_utt5.mp4,0.011644321,0.010062318,positive,Monica,I’m so happy for me.,0.5204814,0.21257152,-0.3110515,-4.4512167,-148.77554,-173.87479
